id	idU	title	desc	pubdate	numlikes
965	393	I'm at Casuarinas Sur in Lima https://t.co/c8xXU6ufNf	Javier ®	2014-04-28	3
966	521	I'm at Corte Superior de Justicia de Lima Sur - Sede Central in Villa María del Triunfo  Lima https://t.co/nymYpLcKdK	Miguel	2014-08-04	19
967	942	I'm at Facultad De Humanidades y Lenguas Modernas - Universidad Ricardo Palma - @urpalma in Lima https://t.co/e9AHCEJs1f	carla ✰	2014-12-17	4
968	452	Otro incendio en el Centro de Lima. ¿Hasta cuándo? ¿Tienen que haber muertos para que @indeciperu y la @MuniLima hagan su trabajo?	ricardo rodriguez	2014-05-13	3
969	921	Cars (at @Cinemark_peru in Chorrillos  Lima) https://t.co/7S2byccndd	Gian-Franco	2014-02-09	8
970	686	I'm at Larcomar in Miraflores  Lima https://t.co/M9FIPHBZPW	Alejandra 👑	2014-05-06	3
971	661	Siempre me pone contenta con comida de la selva (@ La Choza de la Anaconda in Santiago de Surco  Lima) https://t.co/cJ5oRoJ3HJ	Elizabeth Zamora	2014-04-19	2
972	995	@martinhidalgo Esto es tan importante como el zika en Lima el dengue en Piura las denuncias de puentes caidos leche… https://t.co/i6N6y6x3TU	Alex Parra	2014-03-01	8
973	562	I'm at Gelarti in Miraflores  Lima https://t.co/V15c0Q5jvn	Alejandra 👑	2014-06-19	18
974	107	I'm at Gelarti in Miraflores  Lima https://t.co/V15c0Q5jvn	Alejandra 👑	2014-08-30	17
975	408	I'm at Shaly house in Barranco  Lima https://t.co/XCYdUtBsGn	Gonzalo Barrios	2014-01-26	14
976	495	I'm at Estación Bulevar - @MetropolitanoPt in Barranco  Lima https://t.co/onwbSiAeLO	Gonzalo Barrios	2014-11-19	10
977	898	I'm at Ripley in Chorrillos  Lima https://t.co/HWy9UREHwb	Gian-Franco	2014-07-26	1
978	219	#Leche #Lácteos https://t.co/YGPTcCw17k	Xtian Torres	2014-04-28	15
979	117	I'm at Universidad Peruana de Ciencias Aplicadas - UPC - @upcedu in Chorrillos  Lima https://t.co/KFB3dDr1pZ	GianfogifogiCervera	2014-05-31	14
980	289	I'm at Mercado Valle de Saron in San Juan De Miraflores  Lima https://t.co/QVaFoMS0pm	Jaime Portocarrero ⚽	2014-04-23	6
981	95	I'm at Larcomar in Miraflores  Lima https://t.co/xXEfuS66Jy	Ivette Johnson	2014-08-11	13
982	281	#JuégatelaPorPapá #PapáMiHeroe #Papá #Celebración #DíaDelPadre #trattoria #restaurante #donangelo #puntahermosa… https://t.co/W8e0jjifCi	Trattoria Don Angelo	2014-03-20	4
983	802	#JuégatelaPorPapá #PapáMiHeroe #Papá #Celebración #DíaDelPadre #trattoria #restaurante #donangelo #puntahermosa… https://t.co/sLMvCwdqUC	Trattoria Don Angelo	2014-02-04	12
984	190	Bioethics (@ Universidad Peruana Cayetano Heredia - UPCH in Miraflores  Lima) https://t.co/kJzfrA4F0p	Gato Bohemio	2014-09-30	20
985	566	I'm at Universidad Peruana Cayetano Heredia - UPCH in Miraflores  Lima https://t.co/8hFvpu3eNS	Guillermo	2014-06-23	3
986	908	I'm at Mangos in Miraflores  Lima https://t.co/gEzNaErmCW	Alejandra 👑	2014-03-28	3
987	936	Qué linda Lima  como la odio 😁 https://t.co/nm78YzRCNe	Elva Pesantes M.	2014-08-14	10
988	3	I'm at FAU - URP in Lima https://t.co/MZC5clHL5k	Aoy	2014-03-15	19
989	22	#gintonic @ Barranco  Lima  Peru https://t.co/bhAXtK69Jm	Jose Antonio	2014-03-14	7
990	885	I'm at Plaza Lima Sur in Chorrillos  Lima https://t.co/x0kmlX8Tkw	Stephani Svagelj H	2014-04-07	8
991	377	Se cayo @Taxibeat_Lima no funciona la aplicacion	Lynn-Lynn	2014-09-12	14
992	499	De todas las combis que hay en Lima  tenía que estar en la misma que subí yo 🙄 #pasuertemia	Mariana Lozada	2014-10-24	5
993	395	Veni veniiiii (@ Makro in Santiago de Surco  Lima) https://t.co/iKUxHr4E7a	 Lino Espinoza	2014-10-07	14
994	391	I'm at Larcomar in Miraflores  Lima https://t.co/tHwS1Zx0hb	Gonzalo Barrios	2014-06-17	3
995	856	I'm at Casino Majestic - Cirsa Perù in Miraflores  Lima https://t.co/Y5NtYOBpwi	Gonzalo Barrios	2014-07-06	11
996	114	Quiero reponer  Selfie  en Lima. ¿Cuándo irías?	Mateo Garrido Lecca	2014-02-19	13
997	21	AY MI DIOOS (@ Facultad de Ciencias Economicas y Empresariales - URP in Lima) https://t.co/ShnqtSX6aX	La Reina del Sur	2014-02-10	7
998	551	Doraaaaaaaaaaaa (@ Knockstar Muay Thai in Distrito de Lima) https://t.co/D4rNtXeKHA	Jennifer Burga ¬_¬	2014-05-06	3
999	425	Trabajando para la familia Céspedes. ALAMEDA LA ENCANTA DE VILLA  SURCO - LIMA. https://t.co/tUK6gbxiQG	CarlosAlbertoSantaB.	2014-09-13	13
1000	357	I'm at Plaza Lima Sur in Chorrillos  Lima https://t.co/CVJWradF9H	Carol J.	2014-03-24	7
